source_row,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,was_previously_contacted,days_since_previous_contact,score
40674,27,technician,single,university.degree,no,yes,no,cellular,sep,thu,1,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,6,0.6815487668855644
38421,29,blue-collar,single,basic.9y,no,no,yes,cellular,oct,wed,2,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,0,0,0.6808480872832178
40223,24,technician,single,professional.course,no,yes,no,cellular,jul,thu,2,1,success,-1.7,94.215,-40.3,0.884,4991.6,1,3,0.6807992642846651
38272,27,technician,single,unknown,no,no,no,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.6807956990355265
40699,23,student,single,basic.9y,no,yes,yes,cellular,sep,mon,3,2,success,-1.1,94.199,-37.5,0.879,4963.6,1,6,0.6804610076322051
38315,35,admin.,married,university.degree,no,yes,no,cellular,oct,thu,2,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.6802128277256785
40663,28,management,single,university.degree,no,yes,no,cellular,sep,wed,3,1,success,-1.1,94.199,-37.5,0.88,4963.6,1,6,0.6797823983399433
40574,45,management,married,university.degree,no,no,no,cellular,sep,wed,2,2,success,-1.1,94.199,-37.5,0.886,4963.6,1,3,0.6790694168395216
40242,32,technician,single,university.degree,no,no,no,cellular,jul,fri,1,2,success,-1.7,94.215,-40.3,0.885,4991.6,1,3,0.6788990676235306
40653,44,management,married,university.degree,no,no,no,cellular,sep,wed,1,3,success,-1.1,94.199,-37.5,0.88,4963.6,1,3,0.6785496147027428
38340,26,admin.,single,university.degree,no,no,no,cellular,oct,fri,1,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.6783480937545192
38218,53,admin.,married,unknown,no,yes,no,cellular,oct,wed,2,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.6783036153455566
39220,34,admin.,single,university.degree,no,yes,no,cellular,mar,tue,1,3,success,-1.8,93.369,-34.8,0.652,5008.7,1,6,0.6778116726612435
40892,47,admin.,married,high.school,no,yes,no,cellular,oct,fri,1,1,failure,-1.1,94.601,-49.5,0.972,4963.6,0,0,0.6770242425502058
38532,34,unknown,single,university.degree,no,yes,no,telephone,oct,wed,2,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,0,0.6770173224418086
38568,36,technician,married,university.degree,no,yes,yes,cellular,oct,thu,2,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.6766558603695267
38000,39,self-employed,divorced,high.school,no,no,no,cellular,sep,tue,1,1,success,-3.4,92.379,-29.8,0.788,5017.5,1,3,0.6765813011690821
40395,48,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,3,6,success,-1.7,94.027,-38.3,0.904,4991.6,1,3,0.6759246833241178
40153,52,technician,married,basic.6y,no,yes,no,cellular,jul,thu,1,1,success,-1.7,94.215,-40.3,0.846,4991.6,1,3,0.6754319923260724
38293,38,admin.,married,high.school,no,yes,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.6744345332413199
41117,29,technician,single,professional.course,no,no,no,cellular,nov,tue,2,1,success,-1.1,94.767,-50.8,1.046,4963.6,1,1,0.6743053708859383
40916,25,services,single,high.school,no,no,no,cellular,oct,mon,1,1,failure,-1.1,94.601,-49.5,0.977,4963.6,0,0,0.6742169008268513
39344,41,technician,divorced,university.degree,no,no,no,cellular,mar,thu,1,1,success,-1.8,93.369,-34.8,0.635,5008.7,1,6,0.6738966662266788
38337,33,admin.,single,university.degree,no,yes,no,cellular,oct,fri,1,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.6738842907234515
38291,37,blue-collar,single,professional.course,no,no,no,cellular,oct,wed,3,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.6735175087494486
39865,27,student,single,university.degree,no,no,yes,cellular,jun,mon,2,4,success,-1.7,94.055,-39.8,0.72,4991.6,1,3,0.673511370606996
36509,28,services,single,basic.6y,no,no,no,cellular,jun,wed,2,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,4,0.673413823243651
40791,26,self-employed,single,university.degree,no,yes,no,cellular,sep,thu,1,4,success,-1.1,94.199,-37.5,0.878,4963.6,1,6,0.6729997823520243
38982,25,admin.,single,university.degree,no,no,no,cellular,dec,fri,2,1,success,-3.0,92.713,-33.0,0.718,5023.5,1,4,0.6728161841469692
38525,40,admin.,married,high.school,no,yes,yes,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,0,0.6727193714437245
36564,31,admin.,married,high.school,no,no,no,cellular,jun,wed,1,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,2,0.6726935629123478
38447,23,technician,single,university.degree,no,yes,no,cellular,oct,fri,1,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,0,0,0.6725819639293794
37996,49,admin.,married,high.school,no,no,no,cellular,sep,tue,1,1,success,-3.4,92.379,-29.8,0.788,5017.5,1,3,0.6724992378817302
36531,48,admin.,married,university.degree,no,yes,no,cellular,jun,wed,2,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,4,0.6724145206535175
38583,65,retired,married,basic.4y,no,no,no,cellular,oct,fri,5,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0,0,0.672215399951404
39300,33,self-employed,married,university.degree,no,yes,no,cellular,mar,wed,1,1,success,-1.8,93.369,-34.8,0.644,5008.7,1,11,0.6717084754277267
38973,53,admin.,married,university.degree,no,no,no,cellular,dec,thu,1,1,success,-3.0,92.713,-33.0,0.72,5023.5,1,6,0.6712403472012298
38310,37,blue-collar,married,basic.6y,no,no,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.6709702200992748
38591,34,technician,single,university.degree,no,no,no,cellular,oct,fri,1,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0,0,0.6709624151012595
38346,28,admin.,single,university.degree,no,no,no,cellular,oct,fri,2,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.6706626653190845
40359,58,blue-collar,married,basic.4y,no,yes,no,cellular,aug,wed,1,1,success,-1.7,94.027,-38.3,0.9,4991.6,1,3,0.670532020977793
38232,37,management,single,basic.9y,no,no,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,0,0,0.6700016891379693
38600,78,retired,divorced,basic.6y,no,no,no,telephone,oct,fri,2,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0,0,0.6699668416915678
40845,29,admin.,single,university.degree,no,no,no,cellular,sep,tue,2,3,success,-1.1,94.199,-37.5,0.88,4963.6,1,3,0.6698131150915613
38528,45,admin.,married,high.school,no,yes,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,0,0.6695513811887327
38008,39,self-employed,divorced,high.school,no,no,no,cellular,sep,tue,2,1,success,-3.4,92.379,-29.8,0.788,5017.5,1,3,0.6693581866965419
38522,46,admin.,married,high.school,no,yes,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,0,0.669309536245846
38004,43,technician,married,high.school,no,yes,no,cellular,sep,tue,1,1,success,-3.4,92.379,-29.8,0.788,5017.5,1,3,0.6690157710378634
39004,42,services,married,university.degree,no,no,no,cellular,dec,wed,1,1,success,-3.0,92.713,-33.0,0.715,5023.5,1,6,0.6683608645805358
38311,37,blue-collar,married,basic.6y,no,yes,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.6681527642630446
38394,31,admin.,married,university.degree,no,yes,no,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,0,0,0.6680931469119572
38397,31,admin.,married,university.degree,no,yes,no,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,0,0,0.6680931469119572
39283,29,admin.,single,university.degree,no,yes,no,cellular,mar,mon,1,3,success,-1.8,93.369,-34.8,0.646,5008.7,1,3,0.6680842935075424
40065,21,student,single,unknown,no,no,no,telephone,jul,thu,1,1,success,-1.7,94.215,-40.3,0.81,4991.6,1,12,0.6677292959706194
40975,44,technician,married,high.school,no,yes,yes,cellular,oct,mon,1,1,failure,-1.1,94.601,-49.5,1.0,4963.6,0,0,0.6675773660991235
38435,35,unemployed,married,university.degree,no,yes,no,cellular,oct,thu,2,0,nonexistent,-3.4,92.431,-26.9,0.733,5017.5,0,0,0.6675599151882153
40917,25,services,single,high.school,no,no,no,cellular,oct,mon,1,2,failure,-1.1,94.601,-49.5,0.977,4963.6,0,0,0.6672684918142685
38449,32,unknown,single,high.school,no,yes,no,cellular,oct,fri,1,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,0,0,0.6669616321544658
36660,30,admin.,single,university.degree,no,no,yes,cellular,jun,fri,1,1,success,-2.9,92.963,-40.8,1.268,5076.2,1,3,0.6669019217098766
37939,59,management,married,university.degree,no,yes,no,cellular,sep,fri,2,1,success,-3.4,92.379,-29.8,0.803,5017.5,1,3,0.6666134352062776
39323,30,technician,unknown,university.degree,no,no,no,cellular,mar,mon,2,2,success,-1.8,93.369,-34.8,0.639,5008.7,1,6,0.6665352607624324
36751,25,admin.,single,university.degree,no,yes,yes,cellular,jun,tue,3,1,success,-2.9,92.963,-40.8,1.286,5076.2,1,4,0.6652411982483845
38599,37,admin.,single,university.degree,no,no,no,cellular,oct,fri,2,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0,0,0.6650849521011908
39982,25,student,single,high.school,no,yes,yes,cellular,jun,tue,2,3,success,-1.7,94.055,-39.8,0.761,4991.6,1,6,0.6650535910828032
39993,27,unknown,single,university.degree,no,yes,no,cellular,jun,wed,4,2,success,-1.7,94.055,-39.8,0.767,4991.6,1,3,0.6649149204440046
38964,30,technician,married,university.degree,no,yes,no,cellular,dec,thu,2,1,success,-3.0,92.713,-33.0,0.72,5023.5,1,6,0.6645827773792043
36428,44,admin.,single,university.degree,no,no,no,cellular,jun,tue,2,1,success,-2.9,92.963,-40.8,1.262,5076.2,1,4,0.6644753327049913
36615,32,admin.,married,university.degree,no,no,yes,cellular,jun,thu,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,3,0.6644250152085898
40476,42,technician,married,professional.course,no,no,no,cellular,aug,thu,1,2,success,-1.7,94.027,-38.3,0.899,4991.6,1,6,0.6644074560191358
40747,36,unemployed,single,high.school,no,yes,no,cellular,sep,thu,1,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,3,0.6643890734038186
40425,24,admin.,single,university.degree,no,yes,yes,cellular,aug,fri,5,2,success,-1.7,94.027,-38.3,0.905,4991.6,1,6,0.6641621176732108
37987,45,admin.,married,university.degree,no,no,no,cellular,sep,mon,1,2,success,-3.4,92.379,-29.8,0.797,5017.5,1,3,0.663882630539934
39261,80,retired,married,basic.4y,no,no,no,cellular,mar,fri,3,4,success,-1.8,93.369,-34.8,0.649,5008.7,1,6,0.663719834699537
39095,45,admin.,married,university.degree,no,no,no,cellular,dec,thu,2,1,success,-3.0,92.713,-33.0,0.707,5023.5,1,6,0.6635705760418755
40567,37,admin.,married,university.degree,no,no,no,cellular,sep,wed,2,2,success,-1.1,94.199,-37.5,0.886,4963.6,1,6,0.6633470245818245
39302,56,retired,married,basic.4y,no,no,no,cellular,mar,wed,2,2,failure,-1.8,93.369,-34.8,0.644,5008.7,1,9,0.6630131989648465
38172,49,technician,divorced,unknown,no,yes,yes,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0,0,0.6629850392408728
39068,30,self-employed,single,university.degree,no,yes,yes,cellular,dec,fri,2,1,success,-3.0,92.713,-33.0,0.71,5023.5,1,6,0.6629480245160678
38114,22,services,single,professional.course,no,yes,yes,cellular,sep,tue,1,2,success,-3.4,92.379,-29.8,0.755,5017.5,1,3,0.6627201328424461
40302,34,admin.,married,university.degree,no,yes,no,cellular,jul,thu,1,3,success,-1.7,94.215,-40.3,0.899,4991.6,1,6,0.6626588006727051
39980,23,student,single,basic.9y,no,yes,no,cellular,jun,tue,1,3,success,-1.7,94.055,-39.8,0.761,4991.6,1,6,0.6625455671795613
40164,35,admin.,married,university.degree,no,no,no,cellular,jul,thu,2,1,success,-1.7,94.215,-40.3,0.846,4991.6,1,6,0.6624442364910286
40439,29,services,single,university.degree,no,no,no,cellular,aug,mon,1,1,success,-1.7,94.027,-38.3,0.904,4991.6,1,6,0.6623518405895307
38593,37,admin.,single,university.degree,no,yes,no,cellular,oct,fri,2,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0,0,0.6622424694005226
40686,83,retired,divorced,basic.4y,no,no,no,cellular,sep,thu,1,3,success,-1.1,94.199,-37.5,0.879,4963.6,1,9,0.6618238348077404
39802,22,admin.,single,university.degree,no,no,no,cellular,jun,wed,1,1,success,-1.7,94.055,-39.8,0.704,4991.6,1,3,0.6616852411864289
38200,37,housemaid,single,university.degree,no,no,no,cellular,oct,tue,3,0,nonexistent,-3.4,92.431,-26.9,0.744,5017.5,0,0,0.6616789484397271
36753,44,self-employed,married,university.degree,no,no,no,cellular,jun,tue,2,1,success,-2.9,92.963,-40.8,1.286,5076.2,1,3,0.6615669700033824
38433,25,services,single,high.school,no,yes,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.733,5017.5,0,0,0.6615622323776384
40890,33,blue-collar,single,basic.4y,no,yes,no,cellular,oct,fri,1,1,failure,-1.1,94.601,-49.5,0.972,4963.6,0,0,0.6613960783864705
38404,39,admin.,single,high.school,no,yes,no,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,0,0,0.6612003761696441
38234,42,management,single,university.degree,no,no,no,cellular,oct,fri,2,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,0,0,0.6610354380988916
39830,33,admin.,single,university.degree,no,no,no,cellular,jun,wed,1,1,success,-1.7,94.055,-39.8,0.715,4991.6,1,3,0.66097796347354
36557,29,services,single,high.school,no,no,no,cellular,jun,wed,2,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,3,0.6608518998329349
38365,25,admin.,single,university.degree,no,yes,no,cellular,oct,mon,1,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.6607266416415131
38084,53,technician,married,professional.course,no,no,no,cellular,sep,tue,1,1,success,-3.4,92.379,-29.8,0.77,5017.5,1,3,0.6603738964263758
40988,44,technician,married,high.school,no,yes,yes,cellular,oct,mon,2,1,failure,-1.1,94.601,-49.5,1.0,4963.6,0,0,0.6602541388480264
38420,42,blue-collar,married,professional.course,no,no,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,0,0,0.6601276120222408
39378,68,retired,divorced,basic.4y,no,yes,no,cellular,mar,tue,2,1,success,-1.8,93.369,-34.8,0.635,5008.7,1,11,0.659526862729156
40517,58,self-employed,married,university.degree,no,no,no,cellular,aug,tue,4,3,success,-1.7,94.027,-38.3,0.895,4991.6,1,6,0.6593660682090033
38520,61,blue-collar,married,high.school,no,no,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,0,0.6593305191520846
40702,82,retired,married,university.degree,unknown,no,no,cellular,sep,mon,3,4,success,-1.1,94.199,-37.5,0.879,4963.6,1,3,0.6592430539801905
41064,29,technician,single,university.degree,no,no,no,cellular,nov,mon,1,1,success,-1.1,94.767,-50.8,1.05,4963.6,1,4,0.6591768730548969
36611,30,admin.,married,university.degree,no,yes,no,cellular,jun,thu,2,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,4,0.6591247838460809
39228,26,admin.,single,high.school,no,no,no,cellular,mar,tue,2,1,success,-1.8,93.369,-34.8,0.652,5008.7,1,6,0.6588833182053749
40067,21,student,single,unknown,no,yes,no,cellular,jul,thu,1,2,failure,-1.7,94.215,-40.3,0.81,4991.6,1,13,0.6588737207343396
40204,28,technician,single,university.degree,no,no,no,cellular,jul,tue,3,2,success,-1.7,94.215,-40.3,0.876,4991.6,1,6,0.6585880518178517
38087,47,admin.,divorced,high.school,no,yes,no,cellular,sep,tue,1,1,success,-3.4,92.379,-29.8,0.77,5017.5,1,3,0.6585256444951169
40400,77,retired,married,basic.4y,no,no,no,cellular,aug,thu,1,4,failure,-1.7,94.027,-38.3,0.904,4991.6,1,9,0.6583854471422507
38228,42,management,divorced,unknown,no,no,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,0,0,0.6583718082509536
40718,86,retired,married,unknown,unknown,yes,yes,cellular,sep,tue,1,4,success,-1.1,94.199,-37.5,0.877,4963.6,1,7,0.6581385906063625
40105,59,retired,divorced,basic.4y,no,yes,yes,cellular,jul,mon,1,1,success,-1.7,94.215,-40.3,0.827,4991.6,1,6,0.6579121887604207
38257,30,management,married,university.degree,no,no,no,cellular,oct,tue,2,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.657779264183338
38251,48,admin.,married,basic.6y,no,no,no,cellular,oct,tue,1,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.6577553818953402
38551,31,admin.,married,high.school,no,no,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.6577263663271755
40442,26,admin.,single,university.degree,no,no,no,cellular,aug,mon,1,5,success,-1.7,94.027,-38.3,0.904,4991.6,1,6,0.6573778558046947
38292,56,admin.,married,basic.9y,no,no,no,cellular,oct,wed,2,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.6572800636716452
39218,34,admin.,single,high.school,no,no,no,cellular,mar,tue,1,2,success,-1.8,93.369,-34.8,0.652,5008.7,1,6,0.6572215047502474
40030,48,admin.,single,university.degree,no,yes,no,cellular,jul,fri,2,1,success,-1.7,94.215,-40.3,0.79,4991.6,1,3,0.6570522307428263
38224,48,admin.,married,high.school,no,no,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,0,0,0.6569901105884061
40061,29,admin.,single,high.school,no,yes,no,cellular,jul,thu,1,1,success,-1.7,94.215,-40.3,0.81,4991.6,1,6,0.6569336254131314
39295,52,admin.,married,university.degree,no,no,no,cellular,mar,tue,1,2,success,-1.8,93.369,-34.8,0.646,5008.7,1,6,0.6566977102650047
39233,25,unemployed,married,high.school,no,yes,no,cellular,mar,wed,2,1,success,-1.8,93.369,-34.8,0.651,5008.7,1,6,0.6566668802089832
41110,34,technician,married,unknown,no,yes,no,cellular,nov,tue,1,1,success,-1.1,94.767,-50.8,1.046,4963.6,1,3,0.6565562593035157
38226,42,management,divorced,unknown,no,yes,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,0,0,0.655501861938189
39225,34,admin.,single,university.degree,no,no,yes,cellular,mar,tue,1,1,success,-1.8,93.369,-34.8,0.652,5008.7,1,11,0.6554235999688304
38259,30,management,married,university.degree,no,yes,no,cellular,oct,tue,2,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.6549069492230062
38047,49,admin.,divorced,university.degree,no,yes,no,cellular,sep,fri,3,1,success,-3.4,92.379,-29.8,0.773,5017.5,1,3,0.6548234018750865
38439,25,services,single,high.school,no,yes,no,cellular,oct,thu,2,0,nonexistent,-3.4,92.431,-26.9,0.733,5017.5,0,0,0.6541751379755714
40467,51,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,1,4,success,-1.7,94.027,-38.3,0.903,4991.6,1,6,0.6541542353310269
39118,27,technician,single,university.degree,no,yes,no,cellular,dec,tue,3,2,success,-3.0,92.713,-33.0,0.707,5023.5,1,6,0.6541118876089511
40014,60,management,married,university.degree,no,yes,yes,cellular,jul,thu,1,2,success,-1.7,94.215,-40.3,0.782,4991.6,1,4,0.6537939642401421
36703,25,technician,single,university.degree,no,yes,no,cellular,jun,fri,2,1,success,-2.9,92.963,-40.8,1.268,5076.2,1,3,0.6537647410118567
40920,59,services,married,university.degree,no,yes,no,cellular,oct,mon,2,2,failure,-1.1,94.601,-49.5,0.977,4963.6,0,0,0.6536960523907683
37919,26,admin.,single,university.degree,no,yes,no,telephone,sep,thu,1,1,success,-3.4,92.379,-29.8,0.809,5017.5,1,7,0.6532714341717587
36621,53,unknown,married,professional.course,no,no,no,cellular,jun,thu,2,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,3,0.6531260556761075
38244,42,management,single,university.degree,no,no,no,cellular,oct,mon,1,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,0,0,0.6531055034960928
40794,29,admin.,single,university.degree,no,yes,no,cellular,sep,thu,2,2,success,-1.1,94.199,-37.5,0.878,4963.6,1,8,0.6522834859977057
39272,33,admin.,single,university.degree,no,no,no,cellular,mar,mon,1,2,success,-1.8,93.369,-34.8,0.646,5008.7,1,6,0.6520741696007468
41109,34,technician,married,unknown,no,yes,no,cellular,nov,tue,1,4,success,-1.1,94.767,-50.8,1.046,4963.6,1,1,0.6519727263838686
41124,37,technician,single,professional.course,no,yes,no,cellular,nov,wed,1,4,success,-1.1,94.767,-50.8,1.044,4963.6,1,6,0.6518316957288935
37355,80,retired,married,illiterate,unknown,yes,yes,cellular,aug,tue,1,1,success,-2.9,92.201,-31.4,0.883,5076.2,1,6,0.6517912356703366
38562,48,technician,married,high.school,no,no,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,0,0.651355578887986
40925,31,technician,single,professional.course,no,yes,no,telephone,oct,tue,1,1,failure,-1.1,94.601,-49.5,0.982,4963.6,0,0,0.6511116328475823
40173,26,technician,single,university.degree,no,no,no,cellular,jul,fri,2,1,success,-1.7,94.215,-40.3,0.861,4991.6,1,6,0.6509884324331612
38472,29,admin.,single,university.degree,no,yes,no,cellular,oct,mon,2,0,nonexistent,-3.4,92.431,-26.9,0.731,5017.5,0,0,0.6508766986671221
40362,35,technician,married,university.degree,no,yes,no,cellular,aug,wed,1,3,failure,-1.7,94.027,-38.3,0.9,4991.6,1,6,0.6507753071953161
39216,34,admin.,single,university.degree,no,no,no,telephone,mar,tue,1,1,success,-1.8,93.369,-34.8,0.652,5008.7,1,3,0.6506044740321753
38295,42,entrepreneur,married,basic.9y,no,no,no,cellular,oct,wed,3,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0,0,0.6505728139923111
38237,42,management,single,university.degree,no,yes,no,cellular,oct,mon,1,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,0,0,0.6502148208513817
38240,42,management,single,university.degree,no,yes,no,cellular,oct,mon,1,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,0,0,0.6502148208513817
40534,30,technician,married,professional.course,no,no,no,telephone,aug,wed,1,4,success,-1.7,94.027,-38.3,0.89,4991.6,1,0,0.649951955351315
40229,45,management,married,university.degree,no,yes,no,cellular,jul,thu,2,2,success,-1.7,94.215,-40.3,0.884,4991.6,1,6,0.6498783127387975
38588,60,retired,married,basic.4y,unknown,yes,no,cellular,oct,fri,1,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0,0,0.6493042750189657
38422,54,unemployed,married,basic.9y,no,yes,no,cellular,oct,wed,1,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,0,0,0.6492828984382388
38307,44,admin.,divorced,high.school,no,no,no,cellular,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.6492510021223314
36720,53,admin.,single,university.degree,no,yes,no,cellular,jun,fri,2,1,success,-2.9,92.963,-40.8,1.268,5076.2,1,3,0.6489951569656691
36391,32,admin.,married,university.degree,no,no,no,cellular,jun,tue,1,1,success,-2.9,92.963,-40.8,1.262,5076.2,1,4,0.6489497024721484
38063,47,management,married,university.degree,no,yes,no,cellular,sep,mon,1,2,success,-3.4,92.379,-29.8,0.771,5017.5,1,3,0.6487568978499568
38320,25,admin.,single,university.degree,no,yes,yes,telephone,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.648696280821885
38113,44,technician,married,professional.course,no,yes,no,cellular,sep,tue,1,1,success,-3.4,92.379,-29.8,0.755,5017.5,1,4,0.6486047617462688
38427,35,unemployed,married,university.degree,no,no,no,cellular,oct,thu,5,0,nonexistent,-3.4,92.431,-26.9,0.733,5017.5,0,0,0.6482692898574285
40434,47,management,married,university.degree,no,yes,no,cellular,aug,mon,3,2,success,-1.7,94.027,-38.3,0.904,4991.6,1,3,0.6479128950691847
40499,30,admin.,single,university.degree,no,no,no,cellular,aug,fri,6,3,success,-1.7,94.027,-38.3,0.898,4991.6,1,6,0.6477721041131247
38440,24,admin.,single,university.degree,no,yes,yes,telephone,oct,thu,1,0,nonexistent,-3.4,92.431,-26.9,0.733,5017.5,0,0,0.6476592175460275
38349,38,technician,married,university.degree,no,no,no,cellular,oct,fri,1,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0,0.6476367721923353
40115,29,admin.,single,high.school,no,no,no,cellular,jul,tue,2,3,success,-1.7,94.215,-40.3,0.835,4991.6,1,3,0.6474909897237738
40294,50,entrepreneur,divorced,university.degree,no,yes,no,cellular,jul,thu,1,3,success,-1.7,94.215,-40.3,0.899,4991.6,1,6,0.6474467768731955
40595,32,services,single,university.degree,no,yes,no,cellular,sep,thu,1,3,success,-1.1,94.199,-37.5,0.884,4963.6,1,6,0.6469637077957565
39286,31,unemployed,single,university.degree,no,yes,no,cellular,mar,tue,1,1,success,-1.8,93.369,-34.8,0.646,5008.7,1,10,0.6467787736062077
38451,32,admin.,married,university.degree,no,yes,no,cellular,oct,fri,1,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,0,0,0.6467616326507959
40465,61,admin.,married,university.degree,no,yes,yes,telephone,aug,wed,1,2,success,-1.7,94.027,-38.3,0.903,4991.6,1,6,0.646752121253992
40504,42,technician,married,university.degree,no,no,no,cellular,aug,fri,3,2,success,-1.7,94.027,-38.3,0.898,4991.6,1,6,0.6460369915714644
38011,35,services,married,high.school,no,no,no,cellular,sep,tue,2,1,success,-3.4,92.379,-29.8,0.788,5017.5,1,3,0.6460168366013285
38301,37,blue-collar,married,basic.6y,no,yes,no,cellular,oct,thu,4,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.6459716331103863
40670,29,admin.,single,high.school,no,yes,no,cellular,sep,thu,1,2,success,-1.1,94.199,-37.5,0.879,4963.6,1,6,0.645622311045519
40125,31,unemployed,single,university.degree,no,yes,no,cellular,jul,tue,1,3,success,-1.7,94.215,-40.3,0.835,4991.6,1,6,0.6456090565203834
38519,60,management,married,professional.course,no,yes,no,cellular,oct,wed,2,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,0,0.6455808455687784
36327,26,technician,divorced,university.degree,no,yes,no,cellular,jun,tue,1,1,success,-2.9,92.963,-40.8,1.262,5076.2,1,3,0.645196022292313
40168,47,admin.,single,basic.9y,no,yes,yes,cellular,jul,thu,2,1,success,-1.7,94.215,-40.3,0.846,4991.6,1,6,0.645131725120481
36381,26,admin.,single,university.degree,no,unknown,unknown,cellular,jun,tue,2,1,success,-2.9,92.963,-40.8,1.262,5076.2,1,3,0.6450087942348565
40119,83,retired,married,university.degree,no,no,no,telephone,jul,tue,1,1,success,-1.7,94.215,-40.3,0.835,4991.6,1,12,0.6450077392454489
40779,38,blue-collar,single,high.school,no,yes,no,cellular,sep,wed,1,3,success,-1.1,94.199,-37.5,0.879,4963.6,1,6,0.6449376920865325
